area,code,region,item,base,ssp126,ssp585,ssp126_diff,ssp585_diff,ssp126_ratio,ssp585_ratio
Guyana,GUY,America Latin and Caribbean,Apples and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Bananas,17000.0,17000.0,17000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Barley and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Beans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Beer,21000.0,20647.684256580575,20647.684256580575,-352.3157434194254,-352.3157434194254,-1.6776940162829823,-1.6776940162829823
Guyana,GUY,America Latin and Caribbean,"Beverages, Alcoholic",7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Bovine Meat,3000.0,2992.508163469134,2992.116274386542,-7.4918365308658394,-7.883725613457955,-0.24972788436219417,-0.2627908537819357
Guyana,GUY,America Latin and Caribbean,Buffaloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Butter, Ghee",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Camels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cassava and products,63000.0,63000.0,63000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cattle,15526.0,15484.641624711416,15484.956390130368,-41.358375288584284,-41.04360986963184,-0.26638139436161445,-0.2643540504291608
Guyana,GUY,America Latin and Caribbean,"Cereals, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Citrus, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cocoa Beans and products,480.0,480.0,480.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Coconuts - Incl Copra,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Coffee and products,600.0,600.0,600.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cottonseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Eggs,3000.0,2581.8664198306783,2558.982464865669,-418.1335801693217,-441.01753513433096,-13.93778600564406,-14.700584504477698
Guyana,GUY,America Latin and Caribbean,"Fats, Animals, Raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Fish, Seafood",43670.0,43670.0,43670.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Fodder crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Fruits, Other",98000.0,98000.0,98000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Goats,27210.0,27197.886004523414,27197.9794240554,-12.113995476585842,-12.020575944599841,-0.044520380288815,-0.04417705235060243
Guyana,GUY,America Latin and Caribbean,Grapefruit and products,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Grapes and products (excl wine),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Grazing,1272865.0,1272865.0,1272865.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Groundnut Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Groundnut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Groundnuts (Shelled Eq),1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Hides and skins,646.0,644.5312253701902,644.454404041902,-1.4687746298097863,-1.5455959580980334,-0.22736449377860346,-0.23925634026285003
Guyana,GUY,America Latin and Caribbean,Honey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Horses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Lemons, Limes and products",7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Maize and products,4000.0,3672.076926132136,3455.6533269728657,-327.9230738678639,-544.3466730271343,-8.198076846696601,-13.608666825678362
Guyana,GUY,America Latin and Caribbean,"Meat, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Milk - Excluding Butter,55000.0,54463.600005891756,54467.23624793434,-536.3999941082438,-532.7637520656572,-0.975272716560438,-0.9686613673920985
Guyana,GUY,America Latin and Caribbean,Millet and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Mules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Mutton & Goat Meat,1000.0,999.5868802048262,999.5653442380349,-0.4131197951737704,-0.4346557619651321,-0.04131197951737775,-0.04346557619651081
Guyana,GUY,America Latin and Caribbean,Nuts and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Oats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Offals, Edible",1000.0,871.6150433073668,864.5947007972658,-128.38495669263318,-135.40529920273423,-12.838495669263317,-13.540529920273425
Guyana,GUY,America Latin and Caribbean,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Oilcrops Oil, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Olive Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Olives (including preserved),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Onions,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Oranges, Mandarines",24000.0,24000.0,24000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Palm Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Palm kernels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Peas,488.0,488.0,488.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Pepper,343.0,343.0,343.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Pigmeat,1000.0,865.1718290146135,858.1281258826967,-134.82817098538646,-141.87187411730326,-13.482817098538646,-14.187187411730328
Guyana,GUY,America Latin and Caribbean,Pigs,15510.0,13279.383657405657,13296.456896070284,-2230.616342594343,-2213.5431039297164,-14.381794600866172,-14.27171569264808
Guyana,GUY,America Latin and Caribbean,Pimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Pineapples and products,38000.0,38000.0,38000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Plantains,111000.0,111000.0,111000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Potatoes and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Poultry Birds,31568000.0,26946611.748472944,26971809.586719435,-4621388.251527056,-4596190.413280565,-14.639471146499794,-14.559650320833018
Guyana,GUY,America Latin and Caribbean,Poultry Meat,43000.0,37006.75201757304,36678.748663074584,-5993.247982426961,-6321.251336925416,-13.937786005644092,-14.70058450447771
Guyana,GUY,America Latin and Caribbean,"Pulses, Other and products",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rice (Milled Equivalent),688000.0,707089.562656283,694388.0622005136,19089.56265628303,6388.062200513552,2.774645734924852,0.9284974128653367
Guyana,GUY,America Latin and Caribbean,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Roots, Other",22000.0,22000.0,22000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Rye and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Seed cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sesame seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sesameseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sheep,56045.0,56020.42890726184,56020.61792117995,-24.571092738158768,-24.382078820046445,-0.04384172136346898,-0.043504467517252454
Guyana,GUY,America Latin and Caribbean,Silk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sisal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sorghum and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Soyabean Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Soyabean Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Soyabeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Spices, Other",35000.0,35000.0,35000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sugar beet,89000.0,85525.32146111946,85525.32146111946,-3474.678538880544,-3474.678538880544,-3.9041331897534226,-3.9041331897534226
Guyana,GUY,America Latin and Caribbean,Sugar cane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sugar non-centrifugal,1217000.0,1217000.0,1217000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Sugar, Refined Equiv",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sunflowerseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Sweet potatoes,20000.0,7670.579566026739,7670.579566026739,-12329.42043397326,-12329.42043397326,-61.64710216986631,-61.64710216986631
Guyana,GUY,America Latin and Caribbean,"Sweeteners, Other",70000.0,70000.0,70000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Tobacco,98.0,98.0,98.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Tomatoes and products,27000.0,27000.0,27000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,"Vegetables, Other",196000.0,196000.0,196000.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Wheat and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,America Latin and Caribbean,Yams,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Alcohol, Non-Food",5297.0,3815.6827664285042,3427.1586576181744,-1481.3172335714958,-1869.8413423818256,-27.965211130290648,-35.30000646369314
Haiti,HTI,America Latin and Caribbean,Apples and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Bananas,272000.0,272000.0,272000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Barley and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Beans,94000.0,24522.34907534158,24522.34907534158,-69477.65092465842,-69477.65092465842,-73.91239460070045,-73.91239460070045
Haiti,HTI,America Latin and Caribbean,Beer,19500.0,19500.0,19500.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Beverages, Alcoholic",117000.0,114080.90539886778,114080.90539886778,-2919.094601132223,-2919.094601132223,-2.4949526505403608,-2.4949526505403608
Haiti,HTI,America Latin and Caribbean,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Bovine Meat,48000.0,47902.14310338486,47899.4961989955,-97.85689661514334,-100.50380100450275,-0.20386853461488164,-0.2093829187593821
Haiti,HTI,America Latin and Caribbean,Buffaloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Butter, Ghee",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Camels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cassava and products,611000.0,611000.0,611000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cattle,308822.0,308175.98847092973,308162.637884538,-646.011529070267,-659.3621154620196,-0.2091857215710924,-0.21350879000265888
Haiti,HTI,America Latin and Caribbean,"Cereals, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Citrus, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cocoa Beans and products,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Coconuts - Incl Copra,28000.0,28000.0,28000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Coffee and products,21000.0,21000.0,21000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cotton lint,286.0,286.0,286.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cottonseed,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cottonseed Cake,38.0,38.0,38.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Cottonseed Oil,81.0,81.0,81.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Eggs,5000.0,3995.62938999164,3889.7552188565114,-1004.37061000836,-1110.2447811434886,-20.087412200167197,-22.20489562286977
Haiti,HTI,America Latin and Caribbean,"Fats, Animals, Raw",5000.000000000001,4989.6027114339095,4989.319337485539,-10.397288566091447,-10.680662514461801,-0.2079457713218269,-0.21361325028923517
Haiti,HTI,America Latin and Caribbean,"Fish, Seafood",17910.0,17910.0,17910.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Fodder crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Fruits, Other",496000.0,496000.0,496000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Goats,346157.0,346044.23605812417,346042.0279225497,-112.76394187583355,-114.97207745030755,-0.032575953072111474,-0.0332138530927617
Haiti,HTI,America Latin and Caribbean,Grapefruit and products,44000.0,44000.0,44000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Grapes and products (excl wine),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Grazing,17552807.0,17552807.0,17552807.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Groundnut Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Groundnut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Groundnuts (Shelled Eq),10000.0,272.2668068530559,272.2668068530559,-9727.733193146943,-9727.733193146943,-97.27733193146943,-97.27733193146943
Haiti,HTI,America Latin and Caribbean,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Hides and skins,8654.000000000002,8637.491280548158,8637.045034597353,-16.508719451843717,-16.954965402648668,-0.19076403341626857,-0.19592056162062166
Haiti,HTI,America Latin and Caribbean,Honey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Horses,25808.0,25680.9079658566,25678.204187446016,-127.09203414339936,-129.79581255398443,-0.4924520851805614,-0.5029285979308185
Haiti,HTI,America Latin and Caribbean,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Lemons, Limes and products",5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Maize and products,180000.0,175618.2250561931,164488.87317016625,-4381.7749438069,-15511.126829833753,-2.4343194132260604,-8.617292683240974
Haiti,HTI,America Latin and Caribbean,"Meat, Other",5000.0,4976.0045354246095,4975.336612022003,-23.995464575390542,-24.663387977997445,-0.47990929150780737,-0.4932677595599455
Haiti,HTI,America Latin and Caribbean,Milk - Excluding Butter,104000.0,103259.15187827944,103243.33566377031,-740.8481217205554,-756.6643362296891,-0.7123539631928466,-0.7275618617593183
Haiti,HTI,America Latin and Caribbean,Millet and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Mules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Mutton & Goat Meat,7000.0,6997.771129555669,6997.704247830483,-2.2288704443308234,-2.2957521695170726,-0.03184100634758824,-0.032796459564532476
Haiti,HTI,America Latin and Caribbean,Nuts and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Oats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Offals, Edible",12000.0,11321.71354262671,11285.851222376223,-678.2864573732895,-714.1487776237773,-5.652387144777416,-5.951239813531473
Haiti,HTI,America Latin and Caribbean,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Oilcrops Oil, Other",4000.0,3490.4070029522154,3490.4070029522154,-509.5929970477846,-509.5929970477846,-12.73982492619461,-12.73982492619461
Haiti,HTI,America Latin and Caribbean,"Oilcrops, Other",2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Olive Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Olives (including preserved),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Onions,9000.0,9000.0,9000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Oranges, Mandarines",90000.0,90000.0,90000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Palm Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Palm kernels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Peas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Pigmeat,32000.0,28243.74236295655,28137.341605546575,-3756.257637043451,-3862.658394453425,-11.738305115760783,-12.070807482666957
Haiti,HTI,America Latin and Caribbean,Pigs,540974.0,475810.7298765979,474400.9908498637,-65163.27012340212,-66573.00915013632,-12.045545649772837,-12.30613840039194
Haiti,HTI,America Latin and Caribbean,Pimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Pineapples and products,7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Plantains,252000.0,252000.0,252000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Potatoes and products,37000.0,13012.942165234863,13012.942165234863,-23987.05783476514,-23987.05783476514,-64.82988603990579,-64.82988603990579
Haiti,HTI,America Latin and Caribbean,Poultry Birds,8749000.0,7600248.009069203,7574083.1600116,-1148751.9909307966,-1174916.8399884002,-13.13009476432503,-13.429155789100466
Haiti,HTI,America Latin and Caribbean,Poultry Meat,9000.0,7192.132901984954,7001.559393941722,-1807.8670980150464,-1998.4406060582778,-20.087412200167186,-22.204895622869756
Haiti,HTI,America Latin and Caribbean,"Pulses, Other and products",52000.0,1351.2599360942195,1351.2599360942195,-50648.74006390578,-50648.74006390578,-97.40142319981881,-97.40142319981881
Haiti,HTI,America Latin and Caribbean,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Rice (Milled Equivalent),172000.0,178267.19349869035,175451.2688967586,6267.193498690351,3451.2688967585855,3.643717150401371,2.0065516841619724
Haiti,HTI,America Latin and Caribbean,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Roots, Other",60000.0,60000.0,60000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Rye and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Seed cotton,967.0,967.0,967.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sesame seed,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sesameseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sheep,79666.0,79640.16226401577,79639.6433645204,-25.837735984227038,-26.356635479605757,-0.032432575985019696,-0.033083919714316234
Haiti,HTI,America Latin and Caribbean,Silk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sisal,11719.0,11719.0,11719.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
